Depth_modeled,PAR_modeled,Light_measured,PAR_modeled_mean_1_20m,Light_measured_mean_1_20m,Kd_modeled_1_20m,Kd_measured_1_20m,Fluo_measured_mean_1_20m,Tag_ID,Profile,SolarAlt,Lat,Lon,Bathy,DOY
120.0,0.0104,0.12006260312793188,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
125.0,0.0093,0.10328784336133051,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
130.0,0.0068,0.08161109124154647,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
135.0,0.0049,0.06091054044614765,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
140.0,0.0039,0.04750291674116377,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
145.0,0.003,0.04008387916350098,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
150.0,0.0027,0.03392634487991988,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
155.0,0.0022,0.02926104406239944,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
160.0,0.0019,0.025279983283277355,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
165.0,0.0019,0.02284963717328521,10.797357894736841,8.610550656698562,0.08062945484717231,0.07346657577399314,0.5081669597778946,ct182-955F-24,160,12.26791220937001,-50.7546,70.8081,-677.7734985351562,74
