SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,KD490,PAR,SATELLITE
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,82,0.0029393071308732,0.0033542764334318,0.0036091299261897,0.0033443652403851,0.0007965433178469,0.3575750887393951,33.6080322265625,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,82,0.0063446739998956,0.0054617411612222,0.0052206742887695,0.0033612210148324,0.0006398809588669,0.0907099992036819,33.72309239705404,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,87,0.009675501845777,0.0063771679997444,0.0047060004435479,0.0019385013729333,0.0002576674742158,0.0499833337962627,32.41166305541992,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,87,0.010037999600172,0.0078379996120929,0.0059409998357295,0.002445999532938,0.0004170015454292,0.0527999997138977,31.814998626708984,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,87,0.0071355570107698,0.0066871121525764,0.0054024453274905,0.003019112162292,0.0004717794654425,0.0691111087799072,31.675777435302734,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,350,0.0113885011523962,0.0108225010335445,0.0084760012105107,0.0039675012230873,0.0004810011014342,0.056549996137619,7.865997314453125,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,363,0.0071453340351581,0.0082186684012413,0.007441334426403,0.0031840007286518,0.0006366670131683,0.0550666637718677,9.457329750061035,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,364,0.0078910924494266,0.0059092734009027,0.0037630922161042,0.0023303648922592,0.00045418299851,0.0849272683262825,9.594725608825684,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,366,0.0091060008853673,0.0070949997752904,0.007056999951601,0.0037400014698505,0.0002750009298324,0.0716999992728233,9.898998260498049,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F118-20_all_prof_PROCESSED.nc,ct157-F118-20,378,0.0086983339861035,0.0071580004878342,0.0053870007395744,0.002215001033619,0.0004623333516065,0.0527666620910167,16.70433235168457,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,13,0.0138937151059508,0.0111291427165269,0.0085711441934108,0.0029425716493278,0.0003594293084461,0.0423142835497856,60.39714431762695,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,29,0.0106805004179477,0.0089582512155175,0.007850750349462,0.0025757509283721,0.0003165011294186,0.0440500006079673,56.498497009277344,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,29,0.0106676667928695,0.0096100000664591,0.0085431672632694,0.0032063343096524,0.0004533346218522,0.0472500026226043,56.18233871459961,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,39,0.0082021122798323,0.0072317793965339,0.0065004443749785,0.0018152230186387,0.0002247786324005,0.0359666682779789,52.21122360229492,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,39,0.0084901340305805,0.0080696009099483,0.0071142674423754,0.0023426674306392,0.0003036009729839,0.0400666669011116,51.70933532714844,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,39,0.0090046674013137,0.0082566682249307,0.0071680000983178,0.0025588902644813,0.0003095559077337,0.0408444441854953,51.7575569152832,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,43,0.0071400406304746,0.007334480760619,0.0059858208987861,0.0016074212035164,0.0001274207206733,0.0284809973090887,50.07094955444336,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,43,0.0088155204430222,0.0077531072311103,0.0065481073688715,0.0019030408584512,0.0006913076067576,0.0356119982898235,50.429969787597656,AQUA
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,43,0.0055047208443284,0.0064087475960453,0.0053378359104196,0.0013613074552267,0.0001145160398057,0.0283124446868896,50.127655029296875,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,44,0.0079847068991512,0.0078575257211923,0.0063106899615377,0.001777478668373,0.000213191477087,0.0300303529947996,49.11613655090332,SUOMI_NPP
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,44,0.00685172714293,0.007301056291908,0.0061462251469492,0.0016749948845244,0.0002304253939655,0.0312889236956834,49.06844711303711,NOAA_20
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct157-F120-20_all_prof_PROCESSED.nc,ct157-F120-20,44,0.0093131610192358,0.0078978412784636,0.0066419604700058,0.0021019605337642,0.0009914009278872,0.0398359987884759,49.550479888916016,AQUA
