SEALTAG_NC_FILE,TAG_ID,PROFILE_NUM,RRS412,RRS443,RRS490,RRS555,RRS670,PAR,KD490
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,81,0.0078544104471802,0.005925077246502,0.00586916811557275,0.0059029177452127,0.00092955617906725,51.90057182312012,0.1614783257246017
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,93,0.0107262004166841,0.0078366011381149,0.0069934010505676,0.0068790011107921,0.0011830009520053,49.9658203125,0.1443636268377304
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,96,0.0061595397284970495,0.0049032701645046,0.005349904191322001,0.00557493380844015,0.00082592384961355,49.70296287536621,0.1909210681915283
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,98,0.0051918014883995,0.0037932008504867,0.0042668003588914,0.0049476008862257,0.0007090009748935,50.03013229370117,0.2303866893053054
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,99,0.0053427503444254,0.0041367509402334,0.003999501466751,0.0034152506850659,0.0004670009948313,49.17060089111328,0.1246400028467178
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,100,0.00809295902339115,0.006145626306533749,0.0057392093973854495,0.0049542922837038,0.0006916677424063,49.16948699951172,0.12664888054132456
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,101,0.007894773263898133,0.005883372895833433,0.005760784291972667,0.0056991620610157,0.0008753234417073667,49.462389628092446,0.157705212632815
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,183,0.0080377510748803,0.0039727515541017,0.0031787501648068,0.0030680005438625,0.0007102508097887,29.934724807739254,0.1706909090280532
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,184,0.0065514451513687,0.0047836674170361,0.0039376674426926,0.0034913339962561,0.0007708898435036,29.63911819458008,0.1301759928464889
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,329,0.0091608340541521,0.0097896680235862,0.0102173344542582,0.0078575008859237,0.0015896682937939,10.924158096313477,0.1071679964661598
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,330,0.0087020011352641,0.0095378578241382,0.0095725719417844,0.0073548584644283,0.0013414296720709,11.205035209655762,0.1076000034809112
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,362,0.0069593343262871,0.006695334178706,0.0051836678758263,0.0029860008507966,0.0001620004574457,9.301997184753418,0.0702250003814697
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,363,0.0136828009039163,0.00653040073812,0.0044672012329101,0.0011476010084152,-0.0004131991416215,9.56316375732422,0.0303000006824731
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,523,0.0051106009632349,0.0052382007241249,0.0046566016972064,0.0019100006669759,0.0002790015190839,11.049863815307615,0.0535866618156433
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N1_all_prof_PROCESSED.nc,ct160-338-20-N1,524,0.0035967379808425,0.0041090536274408,0.0040457903554565,0.0016748428736862,0.0002729484909459,10.981597900390623,0.0526239909231662
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,69,0.0095726009458303,0.0082092009484767,0.0062948007136583,0.0025460008531808,0.0005036003887653,24.7716007232666,0.0515200048685073
/Volumes/Data/Work/SEALTAGS/Prydz/FLUO_LIGHT/PROCESSED/NC/ct160-338-20-N2_all_prof_PROCESSED.nc,ct160-338-20-N2,89,0.0086738009005785,0.0076926004141569,0.0063196007162332,0.0025410007685422,0.0006208013743162,28.331497192382812,0.0516875013709068
